Rating,Name,Rating Agency Name,Date,Sector,currentRatio,quickRatio,cashRatio,daysOfSalesOutstanding,netProfitMargin,pretaxProfitMargin,grossProfitMargin,operatingProfitMargin,returnOnAssets,returnOnCapitalEmployed,returnOnEquity,assetTurnover,fixedAssetTurnover,debtEquityRatio,debtRatio,effectiveTaxRate,freeCashFlowOperatingCashFlowRatio,freeCashFlowPerShare,cashPerShare,companyEquityMultiplier,ebitPerRevenue,enterpriseValueMultiple,operatingCashFlowPerShare,operatingCashFlowSalesRatio,payablesTurnover
BBB,Company 150,Rating agency 4,6/15/2012,Basic Industries,1.196414177,0.611751086,0.34589162,16.40630485,0.237002669,0.32901011,0.394510114,0.346165997,0.110751187,0.172451368,0.278619703,0.464536698,0.642824159,1.525232904,0.605718891,0.186937317,0.613812762,10.11367667,,2.500260564,0.329102252,4.740999043,16.43211382,0.336733824,10.77212348
BBB,Company 199,Rating agency 4,6/15/2012,Consumer Services,1.844867726,1.140009798,0.556392723,12.13495533,0.107138506,0.155117807,0.997886356,0.146592806,0.167698008,0.343443978,0.281823603,1.598738826,4.9969991,0.684825935,0.40480596,0.308928948,0.669303935,1.435492366,2.675544589,1.662948948,0.153256069,6.493753544,2.142345785,0.138803906,9.161617217
BBB,Company 225,Rating agency 4,6/15/2012,Basic Industries,3.408304764,2.91248504,1.646694016,15.61579505,0.218615253,0.102084404,0.476168924,0.4388765,0.141306555,0.072647257,0.288844361,0.656573927,1.121320488,1.043757714,0.511487233,1.4630411,1.005512105,6.982122977,,2.035447824,0.101617167,4.144784302,7.051105185,0.320193166,4.813829248
BBB,Company 225,Rating agency 4,6/15/2012,Basic Industries,3.408304764,2.91248504,1.646694016,15.61579505,0.218615253,0.102084404,0.476168924,0.4388765,0.141306555,0.072647257,0.288844361,0.656573927,1.121320488,1.043757714,0.511487233,1.4630411,1.005512105,6.982122977,,2.035447824,0.101617167,4.144784302,7.051105185,0.320193166,4.813829248
BBB,Company 161,Rating agency 4,6/15/2012,Basic Industries,2.019563504,0.203083752,0.174409398,0,0.109112453,0.121883434,0.342637851,0.172923449,0.09836675,0.145558969,0.293004582,0.895037155,3.41591333,2.032942036,0.664516022,0.328222256,0.557792684,3.354364473,2.647197717,3.026797481,0.123684693,4.88421081,5.954110784,0.127057117,4.832585693
BBB,Company 258,Rating agency 2,6/15/2012,Consumer Durables,1.255153221,0.549391534,0.089963233,35.76978148,0.051121944,0.076571642,0.146985829,0.096553397,0.061112642,0.122316771,0.366832617,1.187710213,3.833634216,4.99912261,0.838475169,0.307264066,0.53708009,3.061124069,,6.026370754,0.075710183,5.355133661,5.756386227,0.11003723,8.4221425
BBB,Company 158,Rating agency 4,6/15/2012,Basic Industries,2.058246323,1.329565897,0.522810159,32.41668409,0.097459955,0.134500277,0.228259927,0.142162694,0.111676714,0.188988984,0.372054981,1.153512652,2.299782433,2.299072375,0.700149146,0.317956949,0.268216614,1.211703605,,3.30482455,0.133355974,6.228360387,4.456712091,0.086726921,5.786278258
BBB,Company 158,Rating agency 4,6/15/2012,Basic Industries,2.058246323,1.329565897,0.522810159,32.41668409,0.097459955,0.134500277,0.228259927,0.142162694,0.111676714,0.188988984,0.372054981,1.153512652,2.299782433,2.299072375,0.700149146,0.317956949,0.268216614,1.211703605,,3.30482455,0.133355974,6.228360387,4.456712091,0.086726921,5.786278258
BBB,Company 186,Rating agency 4,6/15/2012,Energy,1.275180915,0.994033843,0.505445285,34.36435893,0.235444645,0.370630797,0.467391678,0.375335036,0.20711192,0.404531009,0.409088954,0.88326252,1.512170122,0.897677259,0.463347947,0.360213807,0.333003779,182.39542,,1.979102639,0.370696,0.153287676,543.6292723,0.351842693,6.431318069
BBB,Company 509,Rating agency 4,6/15/2012,Capital Goods,1.470399378,0.620600422,0.22331967,27.75923871,0.062913095,0.092918698,0.337477092,0.097040214,0.133839373,0.340547439,0.441138614,2.167586226,9.820986334,2.242490047,0.691715868,0.327422157,0.492698471,1.807178227,,3.293434828,0.093318683,2.514455328,3.669315157,0.060300009,10.5070949
BBB,Company 196,Rating agency 4,6/15/2012,Basic Industries,3.113300815,2.354395159,0.851512383,37.41154758,0.343194465,0.361985784,0.552678584,0.535505803,0.292250041,0.350983352,0.580126471,0.847005582,1.554619048,1.001128039,0.505033609,0.440814876,0.71082693,1.717681237,,2.017363235,0.366850982,8.059286526,2.453549614,0.30290652,6.181358864
BBB,Company 196,Rating agency 4,6/15/2012,Basic Industries,3.113300815,2.354395159,0.851512383,37.41154758,0.343194465,0.361985784,0.552678584,0.535505803,0.292250041,0.350983352,0.580126471,0.847005582,1.554619048,1.001128039,0.505033609,0.440814876,0.71082693,1.717681237,,2.017363235,0.366850982,8.059286526,2.453549614,0.30290652,6.181358864
BBB,Company 350,Rating agency 4,6/15/2012,Consumer Services,0.943006941,0.679577006,0.486279964,8.199861195,0.104605147,0.130605499,0.274409266,0.144411838,0.14996412,0.261485988,0.725015845,1.440516616,3.107223911,3.875783659,0.794501035,0.194550078,0.568295337,2.633519877,2.929530327,4.805202339,0.131169443,9.708535177,4.668621704,0.172771609,4.856038288
BBB,Company 89,Rating agency 4,6/15/2012,Consumer Non-Durables,0.927311905,1.14151506,0.431267584,0,0.142526168,0.236740286,0.376969663,0.256196257,0.091743101,0.190593475,0.925376898,0.63780427,10.84278735,9.044999842,0.905516292,0.388739996,0.977114506,1.689934749,,10.14023344,0.233184842,10.84955797,1.737075641,0.150409117,15.21975041
BBB,Company 18,Rating agency 4,6/15/2012,Capital Goods,1.157375511,0.294521055,0.296613547,0,0.05655432,0.07880923,0.078909129,0.086027253,0.070110411,0.139843806,2.672351214,1.223124319,10.17179568,36.94196312,0.964190918,0.267166113,0.814690186,10.24621241,,37.98559474,0.078583862,6.426012661,12.78200424,0.090815169,18.92311437
CCC,Company 501,Rating agency 4,6/15/2012,Finance,11.3550661,11.23687277,1.635711127,17.27576867,-0.32225586,-0.323092421,1.009308563,-0.320224286,-0.067180503,-0.073971029,,0.207853629,53.59582322,5.015144506,0.836383366,-0.003262902,1.000305613,-9.408007961,,5.986621925,-0.324916413,-0.787634378,-9.375031114,-1.257427337,0
CCC,Company 478,Rating agency 2,6/15/2012,Consumer Services,0.722500948,0.547537569,0.377595933,9.081400859,-0.001641826,-0.002665845,0.905220362,0.100032682,-0.000653627,-0.001159029,,0.395728753,0.657330309,3.907570102,0.792457886,-0.272099629,0.555619911,1.617813464,,4.878830974,-0.00270261,8.904619671,2.892435353,0.107610575,2.042307477
CCC,Company 262,Rating agency 4,6/15/2012,Basic Industries,2.544924932,1.225065599,0.956599712,12.90326034,0.008275362,-0.054424529,0.066260809,0.034728411,0.006264356,-0.04499137,0.010802485,0.752366126,1.112863549,0.739045533,0.425311749,-0.195921032,7.859170915,-225.577083,1811.721259,1.728478437,-0.054243651,0.988549069,-28.62841874,-0.002151997,14.72734501
CCC,Company 396,Rating agency 4,6/15/2012,Capital Goods,2.129875065,0.410921844,0.411961065,0,0.006976591,0.013047761,0.148669821,0.012519333,0.006446831,0.016534282,0.023900862,0.920132273,7.731651445,2.708557766,0.727434987,0.591314496,-3.14603617,-0.546433188,,3.728980217,0.012965512,18.14361646,0.173334696,0.002908308,7.296627682
CCC,Company 407,Rating agency 4,6/15/2012,Technology,11.7995347,7.103698966,1.178791046,30.73904553,0.30556028,0.307166452,0.996940619,0.308991104,0.085429333,0.090280741,0.091898771,0.273440115,48.54156709,0.091072621,0.08350329,0.20328502,0.981024493,1150.059967,,1.087771323,0.307596079,-0.170765847,1162.569853,0.451034852,7.969312767
CCC,Company 407,Rating agency 4,6/15/2012,Technology,11.7995347,7.103698966,1.178791046,30.73904553,0.30556028,0.307166452,0.996940619,0.308991104,0.085429333,0.090280741,0.091898771,0.273440115,48.54156709,0.091072621,0.08350329,0.20328502,0.981024493,1150.059967,,1.087771323,0.307596079,-0.170765847,1162.569853,0.451034852,7.969312767
CCC,Company 373,Rating agency 4,6/15/2012,Energy,3.43840655,2.952873034,2.558762379,57.13096419,0.238532822,0.381606611,1.009804109,0.465778724,0.045995683,0.080986568,0.125185055,0.190338031,0.303266593,1.735430616,0.638726872,0.3674119,1.007396735,1.902222324,5.330434259,2.703748132,0.383629555,14.67342322,1.924837687,0.534249491,0
CCC,Company 373,Rating agency 4,6/15/2012,Energy,3.43840655,2.952873034,2.558762379,57.13096419,0.238532822,0.381606611,1.009804109,0.465778724,0.045995683,0.080986568,0.125185055,0.190338031,0.303266593,1.735430616,0.638726872,0.3674119,1.007396735,1.902222324,5.330434259,2.703748132,0.383629555,14.67342322,1.924837687,0.534249491,0
CCC,Company 472,Rating agency 4,6/15/2012,Finance,0.97511265,0.964934843,0.024755389,19.24979687,0.155277622,0.187342903,0.990969279,0.190685258,0.045382335,0.07003154,0.257327193,0.289959977,177.5592009,4.636455216,0.818269339,0.181036172,1.001534413,-6.795155297,9.815873877,5.645615176,0.189440218,4.755795464,-6.751364424,-0.456650446,0
CCC,Company 567,Rating agency 4,6/15/2012,Consumer Services,2.599725595,2.316304136,0.11490091,65.77052133,0.177572104,0.135988763,0.314503035,0.206560819,0.074872566,0.058642972,0.271919138,0.413886242,6.602973117,2.642188581,0.719973923,-0.317527971,0.934848652,0.002192941,0.000104473,3.693354093,0.137011116,3054.132998,0.002369964,0.22441779,609.1516948
CCC,Company 567,Rating agency 4,6/15/2012,Consumer Services,2.599725595,2.316304136,0.11490091,65.77052133,0.177572104,0.135988763,0.314503035,0.206560819,0.074872566,0.058642972,0.271919138,0.413886242,6.602973117,2.642188581,0.719973923,-0.317527971,0.934848652,0.002192941,0.000104473,3.693354093,0.137011116,3054.132998,0.002369964,0.22441779,609.1516948
A,Company 19,Rating agency 4,6/19/2012,Energy,1.447391846,1.41643296,0.48041293,82.5675449,0.281599816,0.436091651,0.997294715,0.435228384,0.113867406,0.200611699,0.181522471,0.400070311,0.52256852,0.601448493,0.373101992,0.398823683,0.388778137,5.918566408,7.254704344,1.597889439,0.440128373,5.611919157,15.00082161,0.509125386,1.379856502
BBB,Company 31,Rating agency 3,6/21/2012,Basic Industries,2.387620159,1.659889176,0.433040911,77.875491,0.076471598,0.065363157,0.179061249,0.077988897,0.074758091,0.082044909,0.159910733,0.980954858,3.00397336,1.116420755,0.522964655,0.029547558,-0.17911428,-0.541685792,6.623469154,2.106150076,0.06594275,6.101837299,3.00252114,0.062258587,5.497279623
B,Company 414,Rating agency 3,6/25/2012,Consumer Durables,1.015368536,0.001670394,0.001669843,0,0.009732033,0.015994218,0.153656894,0.027459376,0.032656248,0.106855786,0.145138291,3.38347178,14.22341061,4.434522007,0.994350013,-0.382015828,-0.032880954,-0.097392307,0.03638034,4.464095254,0.015854531,5.145009409,2.948443337,0.019642826,-77.32897656
BBB,Company 405,Rating agency 3,6/26/2012,Consumer Services,0.930485182,0.08955186,0.088555088,0,0.028334091,0.028268197,0.207081414,0.02850869,0.022620682,0.026847413,0.130610696,0.792789096,9.691346464,4.75480221,0.8329276,0.636010561,-0.635252428,-13.04806672,,5.828782718,0.028330672,83.02768636,20.60797208,0.17259594,12.32027258
BB,Company 248,Rating agency 4,6/27/2012,Consumer Services,1.741656201,0.363049078,0.364567516,0,2.032836693,-0.78059342,1.009277944,-0.781521301,0.066091974,-0.029909074,0.155060243,0.032912957,0.204049789,2.370328412,0.994735145,0.419949561,1.248260147,-0.329312542,,2.338865647,-0.782035414,-45.14395935,-0.257541636,-0.282537709,0
BBB,Company 302,Rating agency 4,6/27/2012,Finance,8.818573673,8.802575124,0.776574248,7.224342162,0.054450535,0.072968931,1.005078424,0.10444132,0.012237494,0.018175342,0.04217931,0.229486402,10.6492629,2.396678022,0.712423407,0.221152249,0.804382569,25.71208291,,3.388908918,0.072145134,12.30631352,31.87563518,0.119227705,0
A,Company 279,Rating agency 2,7/3/2012,Health Care,1.154362108,0.548770507,0.199510646,35.44907175,0.111619834,0.132516068,0.739191096,0.110719894,0.055076709,0.085322654,0.143511425,0.489444816,3.313174872,1.627897001,0.622195231,-0.068775867,0.927284657,3.852889163,,2.632320505,0.132690681,25.35800164,4.157655352,0.393567655,2.085464796
A,Company 113,Rating agency 2,7/4/2012,Energy,1.45647639,1.218114457,0.234590828,93.00463767,0.066969857,0.156817874,0.259350413,0.119075849,0.061961858,0.272179048,0.147807761,0.909914518,1.991766557,1.325470173,0.553363914,0.577047953,0.203387283,0.631387166,,2.359309542,0.224349017,5.350053053,3.161790197,0.096830253,4.038916314
A,Company 113,Rating agency 2,7/4/2012,Energy,1.45647639,1.218114457,0.234590828,93.00463767,0.066969857,0.156817874,0.259350413,0.119075849,0.061961858,0.272179048,0.147807761,0.909914518,1.991766557,1.325470173,0.553363914,0.577047953,0.203387283,0.631387166,,2.359309542,0.224349017,5.350053053,3.161790197,0.096830253,4.038916314
BBB,Company 153,Rating agency 4,7/6/2012,Public Utilities,0.62007311,0.234402371,0.001401011,29.4449392,0.097144935,0.140634828,0.481712506,0.184488789,0.035910426,0.060659914,0.127144151,0.370140427,0.437189087,2.565112279,0.715627885,0.257616439,-0.100790292,-1.066769818,0.023456358,3.611151154,0.140316648,5.863063521,10.70186397,0.28371667,4.815693446
BBB,Company 31,Rating agency 4,7/6/2012,Basic Industries,1.57722711,0.921192362,0.130229708,26.60908404,0.117062524,0.074374004,0.195493432,0.08733471,0.088345345,0.070546036,0.216143234,0.747083945,2.145235102,1.412580882,0.583245509,0.223031922,0.322958378,2.128592517,,2.406031544,0.074001783,7.84520764,6.525306874,0.125309768,4.376005276
B,Company 305,Rating agency 4,7/10/2012,Energy,0.88153557,0.786334747,0.008360863,60.76927582,0.252806015,0.366761261,0.567076533,0.35747011,0.101917079,0.163746571,0.199667337,0.402702526,0.446673577,0.95522688,0.48865048,0.310378046,0.554696569,2.722595712,,1.967503948,0.367063023,8.567094689,4.890089217,0.560826264,2.107218248
BBB,Company 195,Rating agency 4,7/10/2012,Basic Industries,4.401286141,3.322603338,1.968694167,40.97368994,0.108441636,0.163624941,0.205403166,0.172882026,0.112913622,0.1965095,0.207616232,1.038498849,2.351128231,0.822744446,0.454097254,0.342854368,0.379616921,3.605070218,,1.832067476,0.164689253,3.832325862,9.431085305,0.173109107,13.10588847
BB,Company 274,Rating agency 4,7/12/2012,Basic Industries,2.272545648,1.366621262,0.635891887,39.13035398,-0.020466749,-0.046751585,0.129603809,0.033349283,-0.006536012,-0.015630201,,0.315409841,0.811268992,1.170251938,0.533158595,0.55132058,0.610313166,1.125950797,,2.171029342,-0.047359892,23.65099941,1.823218866,0.092142324,19.52418507
BB,Company 274,Rating agency 4,7/12/2012,Basic Industries,2.272545648,1.366621262,0.635891887,39.13035398,-0.020466749,-0.046751585,0.129603809,0.033349283,-0.006536012,-0.015630201,,0.315409841,0.811268992,1.170251938,0.533158595,0.55132058,0.610313166,1.125950797,,2.171029342,-0.047359892,23.65099941,1.823218866,0.092142324,19.52418507
BBB,Company 263,Rating agency 2,7/16/2012,Capital Goods,2.295730479,1.26618563,0.406494365,53.18382422,0.095000666,0.100741368,0.507365976,0.119101485,0.042943412,0.049591453,0.076215939,0.454738764,7.28633116,0.773655047,0.437649749,0.00870828,0.848176222,4.720974794,,1.777696881,0.100757519,12.97205676,5.571127761,0.161655818,9.482281511
BB,Company 61,Rating agency 2,7/19/2012,Technology,1.902458897,1.152563881,0.333791605,60.3216104,0.029566669,-0.001242442,0.071797854,0.022614469,0.056670794,-0.003877882,0.188453749,1.923073806,10.68053263,2.295067608,0.690034883,17.14939738,0.637418017,1.680134672,,,-0.001235059,4.848505483,2.64113436,0.035493808,6.071971587
BB,Company 467,Rating agency 2,7/20/2012,Technology,1.522437149,1.176855316,0.691166593,130.7054049,-0.049712216,-0.030306193,0.362658586,0.026817531,-0.025664788,-0.028502658,,0.509289145,10.73106654,2.607868791,0.688664743,-0.654156895,0.789573265,0.178967657,,3.752188208,-0.030436868,-17.86500612,0.226043622,0.055072787,2.245401391
A,Company 438,Rating agency 3,7/24/2012,Miscellaneous,1.549129222,1.208892144,0.826167397,38.06486884,0.086090828,0.094053274,0.299272165,0.129758017,0.152797274,0.328460102,0.617673711,1.777125121,38.05546828,3.031636927,0.746463856,0.381477175,0.905534948,5.991677864,,4.015125038,0.094210853,8.534896239,6.623514504,0.14191011,22.91457383
BBB,Company 309,Rating agency 3,7/24/2012,Energy,1.794098132,1.017804528,0.836279625,18.85412892,0.251788578,0.245072179,1.000586431,0.311419201,0.100921149,0.108283408,0.297461962,0.401638083,0.507094687,1.920319161,0.651640594,0.005952065,0.447018926,1.293093261,1.352443546,2.911488794,0.245260105,19.64661189,2.851378106,0.367216533,0
A,Company 249,Rating agency 4,7/30/2012,Consumer Non-Durables,0.851603051,0.422805075,0.161890073,24.12953116,0.100254079,0.143093244,0.390664638,0.157661407,0.117871558,0.249511088,0.864325763,1.182197873,3.613179198,6.23747724,0.862076616,0.311925988,0.708157399,2.526343375,,7.284192607,0.144895546,9.3849095,3.530590357,0.146600181,8.185327203
BB,Company 370,Rating agency 3,7/30/2012,Energy,0.859122223,0.608540796,0.051089559,219.6331642,0.199546884,0.202455995,-0.014802706,-0.207857207,0.014170558,0.01574891,0.039523574,0.071597672,0.077222513,1.775637263,0.639614307,0.508345595,-1.161522501,-8.507706062,0.448744474,2.774919523,0.204554166,10.80293918,7.320052437,1.995472123,1.036350908
BBB,Company 209,Rating agency 3,7/30/2012,Basic Industries,1.313669157,0.580676064,0.471435561,11.43550824,-0.037184884,-0.044691522,0.49586347,-0.022212167,-0.011229323,-0.010812206,,0.305338034,0.488282504,1.036247483,0.483052638,0.160321413,-0.133055899,-0.793200165,,2.179781705,-0.032149976,38.50448868,5.934503716,0.41846691,3.228010879
BBB,Company 112,Rating agency 3,7/31/2012,Technology,1.650990892,1.503259714,1.172251492,49.74559294,0.104652942,0.1131772,0.648952342,0.12378812,0.051402369,0.070270471,0.10667887,0.490865267,14.90188399,1.07587427,0.521111571,0.088508504,0.89861858,4.136224482,,2.087298467,0.113007355,2.180139278,4.559173015,0.220747983,3.203012601
BBB,Company 112,Rating agency 3,7/31/2012,Technology,1.650990892,1.503259714,1.172251492,49.74559294,0.104652942,0.1131772,0.648952342,0.12378812,0.051402369,0.070270471,0.10667887,0.490865267,14.90188399,1.07587427,0.521111571,0.088508504,0.89861858,4.136224482,,2.087298467,0.113007355,2.180139278,4.559173015,0.220747983,3.203012601
A,Company 207,Rating agency 4,8/1/2012,Consumer Non-Durables,1.803851698,1.140729727,0.632736105,39.80886156,0.089515533,0.128912468,0.788355025,0.136314827,0.131686186,0.279518996,0.312433302,1.482720133,7.856140297,2.397858026,0.994692408,0.316970831,0.993854181,2.91963826,3.473819087,2.405145489,0.12973595,12.80192093,2.910429919,0.115946055,4.033285565
A,Company 207,Rating agency 4,8/1/2012,Consumer Non-Durables,1.803851698,1.140729727,0.632736105,39.80886156,0.089515533,0.128912468,0.788355025,0.136314827,0.131686186,0.279518996,0.312433302,1.482720133,7.856140297,2.397858026,0.994692408,0.316970831,0.993854181,2.91963826,3.473819087,2.405145489,0.12973595,12.80192093,2.910429919,0.115946055,4.033285565
BBB,Company 111,Rating agency 3,8/3/2012,Transportation,1.087133923,0.850778656,0.312924394,36.64114292,0.157288931,0.151685171,0.999660616,0.281148229,0.057698722,0.058732017,0.180256624,0.362751098,0.432637447,2.105795879,0.684811954,0.606514384,1.008685379,9.585342889,2.061808032,3.137720711,0.150331412,9.520098537,9.552375499,0.277661433,1.166088807
